property_type,location,bed,bath,total_sqft,price
Apartment,"Ashi Dag Road, Ibrahimpur, Dhaka",3,3,"1,545 sqft","7,879,500"
Apartment,"Ashi Dag Road, Ibrahimpur, Dhaka",3,3,"1,545 sqft","7,879,500"
Apartment,"Uttar Badda, Badda, Dhaka",2,2,854 sqft,"3,600,000"
Apartment,"Bosila, Mohammadpur, Dhaka",3,3,"1,100 sqft","7,850,000"
Apartment,"Bosila, Mohammadpur, Dhaka",3,3,"1,100 sqft","7,850,000"
Apartment,"Section 2, Mirpur, Dhaka",3,2,"1,000 sqft","3,600,000"
Apartment,"Mirpur DOHS, Mirpur, Dhaka",3,3,"2,146 sqft","16,000,000"
Apartment,"Block D, Bashundhara R-A, Dhaka",3,3,"1,250 sqft","10,000,000"
Apartment,"Block D, Bashundhara R-A, Dhaka",3,3,"1,250 sqft","10,000,000"
Apartment,"Block D, Bashundhara R-A, Dhaka",3,3,"1,250 sqft","10,000,000"
Apartment,"Block F, Lalmatia, Dhaka",3,3,"1,860 sqft","24,030,000"
Apartment,"Block F, Lalmatia, Dhaka",3,3,"1,860 sqft","24,000,000"
Apartment,"Monipuripara, Tejgaon, Dhaka",3,3,"1,100 sqft","7,000,000"
Apartment,"Block H, Banasree, Dhaka",3,2,915 sqft,"4,500,000"
Apartment,"Block H, Banasree, Dhaka",3,2,925 sqft,"4,500,000"
Apartment,"Block H, Banasree, Dhaka",3,2,915 sqft,"4,500,000"
Apartment,"Block H, Banasree, Dhaka",4,4,"1,850 sqft","9,000,000"
Apartment,"Block H, Banasree, Dhaka",3,2,"1,015 sqft","5,500,000"
Apartment,"Bosila, Mohammadpur, Dhaka",3,3,"1,100 sqft","7,850,000"
Apartment,"Block H, Banasree, Dhaka",3,2,"1,015 sqft","5,500,000"
Apartment,"Block H, Banasree, Dhaka",3,2,"1,015 sqft","5,500,000"
Apartment,"Block G, Lalmatia, Dhaka",3,3,"1,075 sqft","12,000,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,"1,250 sqft","6,200,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","7,500,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","7,900,000"
Apartment,"Mirpur DOHS, Mirpur, Dhaka",3,4,"2,170 sqft","26,000,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","7,900,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","7,900,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","7,900,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","7,900,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,"1,350 sqft","6,200,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,"1,350 sqft","6,200,000"
Apartment,"Ashi Dag Road, Ibrahimpur, Dhaka",3,3,"1,425 sqft","7,267,500"
Apartment,"Ashi Dag Road, Ibrahimpur, Dhaka",3,3,"1,675 sqft","8,542,500"
Apartment,"Middle Badda, Badda, Dhaka",2,3,895 sqft,"4,850,000"
Apartment,"West Rajashon, Savar, Dhaka",3,3,"1,100 sqft","3,500,000"
Apartment,"Middle Badda, Badda, Dhaka",2,2,865 sqft,"4,700,000"
Apartment,"Middle Badda, Badda, Dhaka",3,3,"1,112 sqft","6,800,000"
Apartment,"South Badda, Badda, Dhaka",3,2,"1,100 sqft","4,400,000"
Apartment,"South Badda, Badda, Dhaka",2,1,650 sqft,"2,200,000"
Apartment,"Gandaria, Sutrapur, Dhaka",2,2,"1,060 sqft","6,300,000"
Apartment,"Gandaria, Sutrapur, Dhaka",3,3,"1,200 sqft","7,200,000"
Apartment,"Doniya, Shyampur, Dhaka",2,2,720 sqft,"2,800,000"
Apartment,"Doniya, Shyampur, Dhaka",2,2,720 sqft,"2,800,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,600 sqft","9,300,000"
Apartment,"Road No 9A, Dhanmondi, Dhaka",3,4,"2,150 sqft","34,400,000"
Apartment,"Outer Circular Road, Shiddheswari, Dhaka",2,2,900 sqft,"5,600,000"
Apartment,"Faydabad, Dakshin Khan, Dhaka",3,2,"1,048 sqft","3,800,000"
Apartment,"Goran, Khilgaon, Dhaka",3,2,"1,200 sqft","7,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,4,"1,650 sqft","12,375,000"
Apartment,"Section 6, Mirpur, Dhaka",2,2,650 sqft,"2,800,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,4,"1,650 sqft","12,375,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,4,"1,650 sqft","12,375,000"
Apartment,"Section 6, Mirpur, Dhaka",2,2,650 sqft,"3,000,000"
Apartment,"Baitul Aman Housing Society, Adabor, Dhaka",3,3,"1,275 sqft","7,700,000"
Apartment,"Section 6, Mirpur, Dhaka",3,3,"1,775 sqft","13,312,500"
Apartment,"Shantibag, Malibagh, Dhaka",3,3,"1,350 sqft","8,775,000"
Apartment,"South Kuril, Kuril, Dhaka",3,3,"1,180 sqft","6,490,000"
Apartment,"Majidpur, Savar, Dhaka",2,2,"1,000 sqft","3,600,000"
Apartment,"Majidpur, Savar, Dhaka",2,2,"1,000 sqft","3,600,000"
Apartment,"Doctor Goli, Maghbazar, Dhaka",4,4,"1,600 sqft","10,000,000"
Apartment,"Section 6, Mirpur, Dhaka",3,3,"1,470 sqft","8,820,000"
Apartment,"Radio Colony, Savar, Dhaka",2,2,"1,050 sqft","3,500,000"
Apartment,"Radio Colony, Savar, Dhaka",2,2,"1,050 sqft","3,700,000"
Apartment,"Radio Colony, Savar, Dhaka",2,2,"1,050 sqft","3,700,000"
Apartment,"Radio Colony, Savar, Dhaka",3,2,"1,150 sqft","4,000,000"
Apartment,"East Rampura, Rampura, Dhaka",2,2,900 sqft,"3,150,000"
Apartment,"East Rampura, Rampura, Dhaka",2,2,850 sqft,"2,975,000"
Apartment,"South Kuril, Kuril, Dhaka",3,3,"1,150 sqft","6,325,000"
Apartment,"South Kuril, Kuril, Dhaka",3,3,"1,150 sqft","6,325,000"
Apartment,"Goran, Khilgaon, Dhaka",3,2,"1,200 sqft","7,000,000"
Apartment,"Sohid Miar Goli, Shantinagar, Dhaka",3,2,"1,000 sqft","8,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",2,2,981 sqft,"5,200,000"
Apartment,"South Banasree Project, Banasree, Dhaka",2,2,981 sqft,"4,600,000"
Apartment,"Green Road, Kalabagan, Dhaka",3,3,"1,450 sqft","8,500,000"
Apartment,"Sector 5, Uttara, Dhaka",3,4,"1,750 sqft","12,000,000"
Apartment,"Sector 5, Uttara, Dhaka",3,4,"1,750 sqft","12,000,000"
Apartment,"Sector 5, Uttara, Dhaka",3,4,"1,750 sqft","12,000,000"
Apartment,"Sector 5, Uttara, Dhaka",3,4,"1,750 sqft","12,000,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",3,3,"1,400 sqft","12,500,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",3,3,"1,400 sqft","11,700,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",3,3,"1,300 sqft","12,500,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",3,3,"1,300 sqft","12,500,000"
Apartment,"Block C Extension, Banasree, Dhaka",3,3,"1,240 sqft","6,875,000"
Apartment,"Block C Extension, Banasree, Dhaka",3,3,"1,240 sqft","6,875,000"
Apartment,"Block C Extension, Banasree, Dhaka",3,3,"1,240 sqft","6,875,000"
Apartment,"West Malibag, Malibagh, Dhaka",2,2,786 sqft,"4,500,000"
Apartment,"Baitul Aman Housing Society, Adabor, Dhaka",3,3,"1,250 sqft","8,000,000"
Apartment,"Section 12, Mirpur, Dhaka",2,2,650 sqft,"2,000,000"
Apartment,"West Rajashon, Savar, Dhaka",3,3,"1,100 sqft","3,500,000"
Apartment,"West Rajashon, Savar, Dhaka",3,3,"1,100 sqft","3,700,000"
Apartment,"Road No 23, Banani, Dhaka",3,4,"1,850 sqft","22,000,000"
Apartment,"East Shewrapara, Mirpur, Dhaka",3,3,"1,150 sqft","6,325,000"
Apartment,"East Shewrapara, Mirpur, Dhaka",3,3,"1,520 sqft","8,360,000"
Apartment,"East Shewrapara, Mirpur, Dhaka",3,3,"1,200 sqft","6,600,000"
Apartment,"Section 6, Mirpur, Dhaka",3,3,"1,470 sqft","8,820,000"
Apartment,"Section 6, Mirpur, Dhaka",3,3,"1,470 sqft","8,820,000"
Apartment,"West Rajashon, Savar, Dhaka",3,3,"1,100 sqft","3,500,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,630 sqft,"2,835,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,650 sqft,"3,575,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,630 sqft,"2,835,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,650 sqft,"2,925,000"
Apartment,"Road No 25, Banani, Dhaka",3,3,"2,429 sqft","25,000,000"
Apartment,"Road No 6, Niketan, Dhaka",3,3,"1,683 sqft","13,500,000"
Apartment,"Road No 6, Niketan, Dhaka",3,3,"1,583 sqft","13,500,000"
Apartment,"Jigatola, Hazaribag, Dhaka",3,3,"1,452 sqft","10,500,000"
Apartment,"South Baridhara Residential Area,D.I.T. Project, Badda, Dhaka",4,4,"1,800 sqft","7,500,000"
Apartment,"Jhigatola Road, Dhanmondi, Dhaka",6,6,"2,650 sqft","18,550,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,300 sqft","7,200,000"
Apartment,"Section 10, Mirpur, Dhaka",2,2,650 sqft,"3,000,000"
Apartment,"Block C, Lalmatia, Dhaka",3,4,"2,088 sqft","21,500,000"
Apartment,"Naya Bazar, Bangshal, Dhaka",3,3,"1,322 sqft","10,179,400"
Apartment,"Block J, Baridhara, Dhaka",3,3,"1,650 sqft","13,200,000"
Apartment,"PC Culture Housing, Mohammadpur, Dhaka",3,4,"1,250 sqft","7,000,000"
Apartment,"Katashur, Mohammadpur, Dhaka",3,3,"1,860 sqft","12,800,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,400,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,400,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,250 sqft","6,400,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,050 sqft","5,400,000"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,915 sqft,"5,947,500"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,915 sqft,"5,947,500"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,915 sqft,"5,980,000"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,915 sqft,"5,980,000"
Apartment,"Malibagh Chowdhury Para, Malibagh, Dhaka",3,2,915 sqft,"5,947,500"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",3,3,"1,200 sqft","6,500,000"
Apartment,"Rayer Bazaar, Hazaribag, Dhaka",2,2,750 sqft,"3,375,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",3,3,"1,500 sqft","9,450,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,630 sqft,"3,465,000"
Apartment,"Section 13, Mirpur, Dhaka",3,3,"1,100 sqft","5,720,000"
Apartment,"Section 13, Mirpur, Dhaka",3,3,"1,086 sqft","5,647,200"
Apartment,"East Kazipara, Mirpur, Dhaka",3,3,"1,400 sqft","7,000,000"
Apartment,"East Kazipara, Mirpur, Dhaka",3,3,"1,390 sqft","6,000,000"
Apartment,"Rupnagar R/A, Mirpur, Dhaka",3,3,"1,250 sqft","5,500,000"
Apartment,"Block C, Banasree, Dhaka",3,3,"1,260 sqft","5,670,000"
Apartment,"Block C, Banasree, Dhaka",3,3,"1,265 sqft","5,692,500"
Apartment,"Section 10, Mirpur, Dhaka",2,2,650 sqft,"3,000,000"
Apartment,"Sector 6, Uttara, Dhaka",3,3,"2,500 sqft","23,000,000"
Apartment,"Road No 2, Baridhara, Dhaka",4,4,"3,685 sqft","100,000,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,212 sqft","4,848,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,212 sqft","4,848,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,212 sqft","4,848,000"
Apartment,"East Bashabo, Bashabo, Dhaka",2,2,"1,050 sqft","6,600,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,749 sqft","10,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,749 sqft","10,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,749 sqft","10,000,000"
Apartment,"South Banasree Project, Banasree, Dhaka",4,3,"1,749 sqft","10,000,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,138 sqft","6,600,400"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,138 sqft","6,600,400"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,138 sqft","6,600,400"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,138 sqft","6,600,400"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,235 sqft","7,163,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,235 sqft","7,163,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,235 sqft","7,163,000"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,077 sqft","6,246,600"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,077 sqft","6,246,600"
Apartment,"Malibag Bazar Rd, Malibagh, Dhaka",3,3,"1,077 sqft","6,246,600"
Apartment,"Block B, Banasree, Dhaka",3,2,950 sqft,"4,800,000"
Apartment,"Sector 11, Uttara, Dhaka",2,2,"1,000 sqft","6,000,000"
Apartment,"Sector 11, Uttara, Dhaka",2,2,"1,000 sqft","5,500,000"
Apartment,"Sector 11, Uttara, Dhaka",2,2,950 sqft,"5,500,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","9,000,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,414 sqft","5,656,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,229 sqft","4,916,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,229 sqft","4,916,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,3,"1,229 sqft","4,916,000"
Apartment,"Sadek Khan Road, Hazaribag, Dhaka",3,3,"1,170 sqft","5,216,000"
Apartment,"Section 12, Mirpur, Dhaka",2,2,727 sqft,"2,908,000"
Apartment,"Section 12, Mirpur, Dhaka",4,4,"1,454 sqft","5,816,000"
Apartment,"Section 12, Mirpur, Dhaka",2,2,727 sqft,"2,908,000"
Apartment,"Chairman Para, Dakshin Khan, Dhaka",3,2,"1,100 sqft","3,800,000"
Apartment,"Chairman Para, Dakshin Khan, Dhaka",3,2,"1,100 sqft","3,900,000"
Apartment,"Chairman Para, Dakshin Khan, Dhaka",3,2,"1,100 sqft","3,800,000"
Apartment,"Chairman Para, Dakshin Khan, Dhaka",3,2,"1,100 sqft","3,800,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,664 sqft","11,648,000"
Apartment,"Boro Maghbazar, Maghbazar, Dhaka",3,3,"1,300 sqft","8,450,000"
Apartment,"Boro Maghbazar, Maghbazar, Dhaka",3,3,"1,300 sqft","8,450,000"
Apartment,"Boro Maghbazar, Maghbazar, Dhaka",3,3,"1,300 sqft","8,450,000"
Apartment,"Block B, Banasree, Dhaka",2,2,920 sqft,"5,500,000"
Apartment,"West Agargaon, Agargaon, Dhaka",3,3,"1,500 sqft","8,000,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","9,000,000"
Apartment,"Section 10, Mirpur, Dhaka",3,3,"1,350 sqft","9,000,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",3,3,"2,042 sqft","13,500,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,664 sqft","11,648,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,664 sqft","11,648,000"
Apartment,"Section 12, Mirpur, Dhaka",4,4,"1,454 sqft","5,816,000"
Apartment,"Monipuripara, Tejgaon, Dhaka",2,2,"1,080 sqft","6,000,000"
Apartment,"Gulbag, Malibagh, Dhaka",6,6,"2,430 sqft","14,580,000"
Apartment,"Block C, Banasree, Dhaka",3,3,"1,260 sqft","5,670,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,130 sqft","5,424,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,130 sqft","5,424,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,130 sqft","5,424,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,100 sqft","5,280,000"
Apartment,"Sector 10, Uttara, Dhaka",3,2,"1,150 sqft","5,800,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,100 sqft","5,280,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,130 sqft","5,424,000"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,100 sqft","5,280,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,2,"1,040 sqft","4,368,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,2,"1,074 sqft","4,510,800"
Apartment,"Meradia, Khilgaon, Dhaka",3,2,"1,040 sqft","4,368,000"
Apartment,"Meradia, Khilgaon, Dhaka",3,2,"1,050 sqft","4,410,000"
Apartment,"Bank Colony, Savar, Dhaka",3,2,815 sqft,"3,260,000"
Apartment,"Bank Colony, Savar, Dhaka",3,2,835 sqft,"3,256,500"
Apartment,"Bank Colony, Savar, Dhaka",3,2,815 sqft,"3,178,500"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,250 sqft","8,300,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,250 sqft","8,300,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,250 sqft","8,300,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,250 sqft","8,300,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Block C, Banasree, Dhaka",3,3,"1,265 sqft","5,692,500"
Apartment,"Block C, Banasree, Dhaka",3,3,"1,260 sqft","5,670,000"
Apartment,"Block C, Banasree, Dhaka",3,3,"1,265 sqft","5,692,500"
Apartment,"Block D Extension, Banasree, Dhaka",3,2,"1,100 sqft","5,280,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Gopibag, Motijheel, Dhaka",3,3,"1,200 sqft","7,980,000"
Apartment,"Jamoj Road, Joar Sahara, Dhaka",3,2,"1,000 sqft","4,500,000"
Apartment,"West Kazipara, Mirpur, Dhaka",3,3,"1,165 sqft","6,500,000"
Apartment,"Block D, Banasree, Dhaka",3,3,"1,370 sqft","6,765,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",3,2,"1,200 sqft","7,000,000"
Apartment,"Block I, Bashundhara R-A, Dhaka",3,3,"1,530 sqft","11,074,000"
Apartment,"Block C, Aftab Nagar, Dhaka",3,3,"1,650 sqft","11,500,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,355 sqft","6,800,000"
Apartment,"Block E, Lalmatia, Dhaka",4,5,"2,250 sqft","27,000,000"
Apartment,"Block E, Lalmatia, Dhaka",4,5,"2,250 sqft","27,000,000"
Apartment,"Block E, Lalmatia, Dhaka",4,5,"2,250 sqft","27,000,000"
Apartment,"Mirpur DOHS, Mirpur, Dhaka",3,3,"2,150 sqft","17,500,000"
Apartment,"Mirpur DOHS, Mirpur, Dhaka",3,3,"2,150 sqft","17,500,000"
Apartment,"Mirpur DOHS, Mirpur, Dhaka",3,3,"2,150 sqft","17,500,000"
Apartment,"Block C, Banasree, Dhaka",4,3,"1,900 sqft","13,260,000"
Apartment,"West Agargaon, Agargaon, Dhaka",3,2,950 sqft,"5,500,000"
Apartment,"PC Culture Housing, Mohammadpur, Dhaka",3,3,"1,300 sqft","7,500,000"
Apartment,"PC Culture Housing, Mohammadpur, Dhaka",3,3,"1,300 sqft","7,500,000"
Apartment,"PC Culture Housing, Mohammadpur, Dhaka",3,3,"1,300 sqft","7,500,000"
Apartment,"PC Culture Housing, Mohammadpur, Dhaka",3,3,"1,300 sqft","7,725,000"
Apartment,"Mirpur DOHS, Mirpur, Dhaka",3,3,"1,260 sqft","9,000,000"
Apartment,"Road No 24, Banani, Dhaka",3,4,"2,300 sqft","40,000,000"
Apartment,"Road No 24, Banani, Dhaka",3,4,"2,300 sqft","40,000,000"
Apartment,"Road No 24, Banani, Dhaka",3,4,"2,300 sqft","40,000,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",4,4,"1,700 sqft","13,500,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",4,4,"1,700 sqft","13,500,000"
Apartment,"Tajmahal Road, Mohammadpur, Dhaka",4,4,"1,700 sqft","13,500,000"
Apartment,"Block A, Niketan, Dhaka",3,3,"1,481 sqft","13,500,000"
Apartment,"West Rampura, Rampura, Dhaka",3,3,"1,030 sqft","4,326,000"
Apartment,"West Rampura, Rampura, Dhaka",2,2,800 sqft,"4,500,000"
Apartment,"West Rampura, Rampura, Dhaka",2,2,900 sqft,"4,200,000"
Apartment,"West Rampura, Rampura, Dhaka",2,2,900 sqft,"4,000,000"
Apartment,"West Rampura, Rampura, Dhaka",2,2,900 sqft,"3,700,000"
Apartment,"Saat Rawza, Bangshal, Dhaka",3,2,780 sqft,"3,000,000"
Apartment,"Salimullah Road, Mohammadpur, Dhaka",3,3,"1,275 sqft","8,200,000"
Apartment,"Saat Rawza, Bangshal, Dhaka",2,2,650 sqft,"2,300,000"
Apartment,"West Rampura, Rampura, Dhaka",3,2,"1,085 sqft","6,200,000"
Apartment,"West Rampura, Rampura, Dhaka",2,2,900 sqft,"4,500,000"
Apartment,"Section 11, Mirpur, Dhaka",3,3,"1,250 sqft","5,000,000"
Apartment,"Section 11, Mirpur, Dhaka",4,4,"1,300 sqft","3,400,000"
Apartment,"Section 11, Mirpur, Dhaka",2,2,650 sqft,"2,700,000"
Apartment,"Section 11, Mirpur, Dhaka",2,2,650 sqft,"2,750,000"
Apartment,"Nobodoy Housing Society, Mohammadpur, Dhaka",2,2,925 sqft,"4,200,000"
Apartment,"Chandmiya Housing, Mohammadpur, Dhaka",3,3,"1,330 sqft","7,500,000"
Apartment,"West Dolairpar, Shyampur, Dhaka",2,1,"1,105 sqft","4,641,000"
Apartment,"West Dolairpar, Shyampur, Dhaka",2,1,"1,200 sqft","5,040,000"
Apartment,"Wari, Sutrapur, Dhaka",2,2,930 sqft,"5,000,000"
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,325 sqft","6,095,000"
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,205 sqft","5,543,000"
Apartment,"Sector 10, Uttara, Dhaka",3,3,"1,460 sqft","8,000,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,630 sqft,"2,835,000"
Apartment,"Mahuthtuli, Bangshal, Dhaka",2,2,650 sqft,"2,835,000"
Apartment,"Nobodoy Housing Society, Mohammadpur, Dhaka",2,2,900 sqft,"4,500,000"
Apartment,"Nobodoy Housing Society, Mohammadpur, Dhaka",2,2,800 sqft,"4,000,000"
Apartment,"Nobodoy Housing Society, Mohammadpur, Dhaka",2,2,800 sqft,"4,000,000"
Apartment,"West Rampura, Rampura, Dhaka",3,3,930 sqft,"3,906,000"
Apartment,"Road No 23, Banani, Dhaka",3,4,"3,009 sqft","35,000,000"
Apartment,"Madartek, Bashabo, Dhaka",3,3,"1,450 sqft","6,800,000"
Apartment,"Madartek, Bashabo, Dhaka",3,3,"1,250 sqft","6,000,000"
Apartment,"Madartek, Bashabo, Dhaka",3,2,750 sqft,"2,925,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",2,2,800 sqft,"5,200,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",2,2,"1,012 sqft","6,500,000"
Apartment,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",2,2,"1,012 sqft","6,000,000"
Apartment,"Free School Street, Kathalbagan, Dhaka",3,3,"1,300 sqft","9,100,000"
Apartment,"Free School Street, Kathalbagan, Dhaka",3,2,"1,293 sqft","9,051,000"
Apartment,"South Banasree Project, Banasree, Dhaka",3,3,"1,180 sqft","5,900,000"
Apartment,"Nobodoy Housing Society, Mohammadpur, Dhaka",2,2,900 sqft,"4,500,000"
Apartment,"Kallyanpur, Mirpur, Dhaka",3,3,"1,055 sqft","4,747,500"
Apartment,"Kallyanpur, Mirpur, Dhaka",3,3,"1,055 sqft","4,747,500"
Apartment,"Kallyanpur, Mirpur, Dhaka",3,2,"1,085 sqft","4,882,500"
Apartment,"Sector 13, Uttara, Dhaka",3,3,"1,558 sqft","11,800,000"
Apartment,"Road No 23, Banani, Dhaka",3,3,"1,950 sqft","22,000,000"
Apartment,"Road No 23, Banani, Dhaka",3,3,"1,950 sqft","22,000,000"
Apartment,"Gulshan 1, Gulshan, Dhaka",3,3,"1,763 sqft","22,000,000"
Apartment,"Sector 11, Uttara, Dhaka",3,3,"1,692 sqft","14,200,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,350 sqft","10,105,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,350 sqft","10,105,000"
Apartment,"Block G, Bashundhara R-A, Dhaka",3,3,"1,350 sqft","10,105,000"
Apartment,"East Kazipara, Mirpur, Dhaka",3,3,"1,275 sqft","4,590,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",4,4,"2,550 sqft","22,950,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",4,4,"2,550 sqft","22,950,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",4,4,"2,550 sqft","22,950,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",4,4,"2,550 sqft","22,950,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",4,4,"2,550 sqft","22,950,000"
Apartment,"Block C, Bashundhara R-A, Dhaka",4,4,"2,550 sqft","22,950,000"
